course,EX,A,B,C,D,P,F,session
PH31009-ELECTRONICS FOR PHYSICISTS,0,0,1,1,1,1,0,Autumn 19
PH31009-ELECTRONICS FOR PHYSICISTS,1,16,16,0,1,0,0,Autumn 21
PH31009-ELECTRONICS FOR PHYSICISTS,0,0,1,0,0,0,0,Autumn 22
PH31011-QUANTUM MECHANICS I,0,0,0,0,0,4,0,Autumn 19
PH31011-QUANTUM MECHANICS I,0,3,24,7,1,0,0,Autumn 21
PH31013-MATHEMATICAL METHODS I,0,0,0,0,1,3,0,Autumn 19
PH31013-MATHEMATICAL METHODS I,2,17,10,3,2,0,0,Autumn 21
PH39003-ELECTRONICS LAB.,0,1,1,2,0,0,0,Autumn 19
PH39003-ELECTRONICS LAB.,4,20,9,2,0,0,0,Autumn 21
PH39005-ELECTROMAGNETISM & OPTICS LAB - II,0,1,1,2,0,0,0,Autumn 19
PH39005-ELECTROMAGNETISM & OPTICS LAB - II,12,17,3,2,0,1,0,Autumn 21
PH38002-COMPREHENSIVE VIVA VOCE - I,1,0,1,1,0,1,0,Spring 19
PH38002-COMPREHENSIVE VIVA VOCE - I,4,9,10,6,3,3,0,Spring 21
PH39008-ELECTROMAGNETISM & OPTICS LAB - III,0,2,0,0,1,1,0,Spring 19
PH39008-ELECTROMAGNETISM & OPTICS LAB - III,5,17,10,1,0,2,0,Spring 21
PH41008-MATHEMATICAL METHODS -II,0,0,1,0,2,1,0,Spring 19
PH41008-MATHEMATICAL METHODS -II,0,0,0,0,0,0,1,Spring 17
PH41008-MATHEMATICAL METHODS -II,5,33,41,4,2,1,0,Spring 21
PH41008-MATHEMATICAL METHODS -II,0,0,0,1,1,0,0,Spring 20
PH41010-QUANTUM MECHANICS-II,0,0,0,0,0,4,0,Spring 19
PH41010-QUANTUM MECHANICS-II,0,0,0,0,0,0,1,Spring 17
PH41010-QUANTUM MECHANICS-II,2,59,15,9,1,0,0,Spring 21
PH41010-QUANTUM MECHANICS-II,0,0,0,0,2,0,0,Spring 20
PH41012-COMPUTATIONAL METHODS,0,0,0,2,0,2,0,Spring 19
PH41012-COMPUTATIONAL METHODS,0,0,0,0,0,0,1,Spring 17
PH41012-COMPUTATIONAL METHODS,3,44,36,2,1,0,0,Spring 21
PH41012-COMPUTATIONAL METHODS,0,0,0,1,1,0,0,Spring 20
PH41014-CONDENSED MATTER PHYSICS-I,0,0,0,2,0,2,0,Spring 19
PH41014-CONDENSED MATTER PHYSICS-I,0,0,0,0,0,0,1,Spring 17
PH41014-CONDENSED MATTER PHYSICS-I,3,66,15,5,1,0,0,Spring 21
PH41014-CONDENSED MATTER PHYSICS-I,0,0,2,2,1,1,0,Spring 20
PH41014-CONDENSED MATTER PHYSICS-I,0,0,0,2,1,0,0,Spring 22
PH41016-NUCLEAR AND PARTICLE PHYSICS -I,0,0,0,0,0,3,1,Spring 19
PH41016-NUCLEAR AND PARTICLE PHYSICS -I,0,0,0,0,0,0,1,Spring 17
PH41016-NUCLEAR AND PARTICLE PHYSICS -I,0,1,4,2,0,1,0,Spring 20
PH41016-NUCLEAR AND PARTICLE PHYSICS -I,0,5,67,13,4,0,0,Spring 21
PH41016-NUCLEAR AND PARTICLE PHYSICS -I,0,0,0,0,2,1,0,Spring 22
PH49012-COMPUTATIONAL PHYSICS LAB.,0,0,0,1,2,1,0,Spring 19
PH49012-COMPUTATIONAL PHYSICS LAB.,0,0,0,0,0,0,1,Spring 17
PH49012-COMPUTATIONAL PHYSICS LAB.,12,25,28,13,5,3,0,Spring 21
PH49012-COMPUTATIONAL PHYSICS LAB.,1,0,1,0,0,0,0,Spring 20
PH49016-NUCLEAR & PARTICLE PHYSICS LAB I,0,1,3,0,0,0,0,Spring 19
PH49016-NUCLEAR & PARTICLE PHYSICS LAB I,0,0,0,0,0,0,1,Spring 17
PH49016-NUCLEAR & PARTICLE PHYSICS LAB I,4,80,2,0,0,0,0,Spring 21
PH49016-NUCLEAR & PARTICLE PHYSICS LAB I,0,1,1,0,0,0,0,Spring 20
PH41004-OPTICS,0,0,1,1,0,0,1,Autumn 20
PH41004-OPTICS,5,11,13,18,18,22,0,Autumn 22
PH41004-OPTICS,0,0,0,1,0,1,0,Autumn 21
PH41017-CONDENSED MATTER PHYSICS-II,0,0,0,0,0,3,0,Autumn 20
PH41017-CONDENSED MATTER PHYSICS-II,3,5,7,22,25,24,0,Autumn 22
PH41017-CONDENSED MATTER PHYSICS-II,0,0,0,1,0,0,1,Autumn 21
PH41019-NUCLEAR AND PARTICLE PHYSICS -II,0,1,2,0,0,0,0,Autumn 20
PH41019-NUCLEAR AND PARTICLE PHYSICS -II,8,11,13,24,14,13,3,Autumn 22
PH41019-NUCLEAR AND PARTICLE PHYSICS -II,0,0,0,0,0,2,0,Autumn 21
PH49001-CONDENSED MATTER PHYSICS LAB-I,0,0,1,0,2,0,0,Autumn 20
PH49001-CONDENSED MATTER PHYSICS LAB-I,11,17,6,0,1,0,0,Autumn 22
PH49019-NUCLEAR AND PARTICLE PHYSICS LAB-II,0,0,0,1,1,1,0,Autumn 20
PH49019-NUCLEAR AND PARTICLE PHYSICS LAB-II,21,50,13,1,0,1,0,Autumn 22
PH49019-NUCLEAR AND PARTICLE PHYSICS LAB-II,0,0,0,0,0,1,1,Autumn 21
PH41009-ORDER AND CHAOS,0,0,0,0,2,1,0,Spring 20
PH41009-ORDER AND CHAOS,6,8,10,4,2,5,0,Spring 22
PH49014-CONDENSED MATTER PHYSICS LAB-II,0,0,1,1,1,0,0,Spring 20
PH49014-CONDENSED MATTER PHYSICS LAB-II,16,16,3,0,0,0,0,Spring 22
PH58036-INTRODUCTION TO ASTRONOMY & ASTROPHYSICS,0,0,0,1,0,1,0,Spring 20
PH58036-INTRODUCTION TO ASTRONOMY & ASTROPHYSICS,0,1,0,0,0,0,0,Spring 21
MM60010-,0,1,0,0,1,0,0,Autumn 21
PH51001-EXPERIMENTAL METHODS,0,0,0,0,0,3,0,Autumn 21
PH51023-STATISTICAL PHYSICS-II,0,0,0,0,1,2,0,Autumn 21
PH57001-PROJECT PART-I,0,1,1,0,1,0,0,Autumn 21
PH58033-SUMMER TRAINING,0,0,0,2,1,0,0,Autumn 21
PH60044-,0,0,1,0,0,0,0,Autumn 21
EC60016-,0,0,0,1,0,0,0,Spring 21
EC60016-,0,1,0,0,0,0,0,Spring 22
PH57002-PROJECT PART-II,0,1,1,0,1,0,0,Spring 21
PH58042-COMPREHENSIVE VIVA VOCE-II,0,0,1,0,1,1,0,Spring 21
MA60261-,0,0,0,0,0,0,1,Autumn 21
MA60261-,0,0,0,3,1,1,2,Autumn 22
CL60006-,0,0,0,0,0,1,0,Autumn 20
RX60011-,0,0,2,2,1,0,0,Spring 21
RX60011-,4,12,10,3,0,0,0,Autumn 21
RX60011-,1,8,19,0,0,0,0,Autumn 20
RX60011-,2,1,0,0,0,0,0,Spring 19
RX60011-,0,0,0,1,0,0,0,Spring 18
RX60011-,4,13,21,0,0,0,0,Spring 20
PH60105-,0,0,0,1,0,1,0,Spring 21
PH60203-,0,0,0,0,0,1,0,Spring 21
PH60203-,0,0,0,0,0,1,0,Autumn 21
PH60203-,2,2,2,4,3,1,0,Spring 22
ET60003-,0,1,0,0,0,0,0,Autumn 20
ET60003-,0,10,6,2,1,0,0,Autumn 21
ET60003-,1,1,2,1,0,0,0,Autumn 22
AR52002-PROFESSIONAL PRACTICE & BUILDING BYELAWS,0,0,1,1,1,0,0,Spring 21
ET60010-,1,2,4,0,0,0,0,Spring 20
PH60116-,0,0,1,0,0,0,0,Autumn 21
PH60116-,3,1,1,0,0,0,0,Autumn 22
PH60016-,0,0,0,0,0,1,0,Spring 21
PH60016-,0,0,0,1,0,0,0,Autumn 21
PH60016-,0,0,3,1,3,0,0,Spring 22
IP60134-,0,0,0,0,0,2,0,Spring 18
ME21004-THERMO-FLUID SCIENCE,0,0,0,1,2,1,0,Spring 18
ME21004-THERMO-FLUID SCIENCE,11,16,23,14,2,0,0,Spring 20
MT20006-MATERIALS PROCESSING,0,0,0,0,0,2,0,Spring 18
MT20006-MATERIALS PROCESSING,4,15,40,10,1,1,0,Spring 20
MT20006-MATERIALS PROCESSING,0,0,4,5,1,0,0,Spring 22
MT20006-MATERIALS PROCESSING,0,0,0,1,0,0,0,Autumn 22
MT21010-TRANSPORT PHENOMENA IN METALLURGICAL PROCESSES,0,0,0,0,0,2,0,Spring 18
MT21010-TRANSPORT PHENOMENA IN METALLURGICAL PROCESSES,7,18,17,15,8,6,0,Spring 20
MT41007-JOINING OF METALS,0,0,0,0,1,0,0,Autumn 20
MT41007-JOINING OF METALS,1,0,2,1,3,0,0,Spring 22
MT41019-CASTING & SOLIDIFICATION,0,0,0,0,1,0,0,Autumn 20
MT41019-CASTING & SOLIDIFICATION,3,6,5,15,7,8,1,Autumn 22
MT47003-PROJECT-I,0,0,2,0,0,0,0,Autumn 20
MT47003-PROJECT-I,10,24,15,6,0,0,1,Autumn 22
MT60150-,0,0,0,1,0,0,0,Autumn 20
MT60150-,2,1,0,0,0,0,0,Spring 22
MT41028-ATOMISTIC MODELLING OF MATERIALS,0,1,0,0,0,1,0,Spring 20
MT41028-ATOMISTIC MODELLING OF MATERIALS,1,0,0,0,0,0,0,Spring 21
MT41028-ATOMISTIC MODELLING OF MATERIALS,5,6,4,2,1,1,0,Spring 22
MT41034-METALLURGICAL FAILURE ANALYSIS,0,1,0,0,0,0,0,Spring 20
MT41034-METALLURGICAL FAILURE ANALYSIS,0,5,8,4,3,3,0,Spring 22
MT41034-METALLURGICAL FAILURE ANALYSIS,0,0,0,0,0,0,1,Autumn 22
MT47002-PROJECT-II,0,0,0,1,0,0,1,Spring 20
MT47002-PROJECT-II,11,25,12,3,0,0,0,Spring 22
MT60006-,0,0,0,0,0,1,0,Spring 20
MT60006-,14,13,18,13,4,2,0,Spring 22
MT60006-,0,0,0,0,0,1,0,Autumn 22
MT61138-,0,0,0,0,0,1,0,Spring 20
MT48001-INDUSTRIAL TRAINING,0,1,0,0,0,0,0,Autumn 21
MT57003-PROJECT III,0,0,0,1,0,0,0,Autumn 21
MT58001-COMPREHENSIVE VIVA VOCE,0,0,0,1,0,0,0,Autumn 21
MT60005-,0,0,0,0,0,1,0,Autumn 21
MT60139-,0,0,0,1,0,0,0,Autumn 21
MT57004-PROJECT IV,0,0,0,0,0,0,1,Spring 21
MT58002-COMPREHENSIVE VIVA VOCE,0,0,0,1,0,0,0,Spring 21
MT60002-,0,0,0,0,0,1,0,Spring 21
ET60027-,0,1,0,0,0,1,0,Autumn 19
ET60027-,1,0,0,0,0,0,0,Spring 19
MF30003-ROBOTS AND COMPUTER CONTROLLED MACHINES,0,0,1,2,0,0,0,Spring 19
MF30003-ROBOTS AND COMPUTER CONTROLLED MACHINES,2,51,5,0,0,0,0,Spring 21
MF30604-NON-TRADITIONAL MANUFACTURING PROCESSES,0,0,0,1,0,2,0,Spring 19
MF30604-NON-TRADITIONAL MANUFACTURING PROCESSES,0,0,0,1,0,0,0,Spring 20
MF30604-NON-TRADITIONAL MANUFACTURING PROCESSES,0,2,26,26,1,2,1,Spring 21
MF30604-NON-TRADITIONAL MANUFACTURING PROCESSES,8,32,69,62,45,38,10,Spring 22
MF30604-NON-TRADITIONAL MANUFACTURING PROCESSES,0,0,0,0,1,0,0,Autumn 22
ME60430-,0,1,1,1,1,0,1,Spring 20
ME60430-,7,10,12,26,17,9,0,Spring 22
HS30068-SYMBOLIC LOGIC,0,0,0,1,0,0,0,Autumn 19
HS30068-SYMBOLIC LOGIC,0,0,0,1,0,0,0,Autumn 18
HS30068-SYMBOLIC LOGIC,16,19,1,1,0,0,0,Autumn 20
ME61011-,0,1,0,0,0,0,0,Autumn 20
ME61011-,27,18,10,7,2,1,0,Autumn 22
ME41613-DESIGN OPTIMISATION,0,0,0,1,0,0,0,Spring 20
ME41613-DESIGN OPTIMISATION,0,0,1,1,0,0,0,Autumn 20
ME60352-,0,0,3,0,0,0,0,Spring 20
ME60352-,15,27,31,24,12,12,0,Spring 22
ME60352-,0,0,0,0,1,0,0,Autumn 22
ME60032-,0,0,0,0,0,1,0,Spring 21
BM60112-,0,0,0,0,0,1,0,Spring 18
BM60112-,16,24,4,0,0,0,0,Spring 20
ET61002-,0,0,1,0,0,0,0,Spring 19
BM50010-COMMODITY DERIVATIVES AND PRICE RISK MODELLING,0,0,0,0,0,1,0,Spring 20
BM51001-INVESTMENT MANAGEMENT,0,1,0,0,0,0,0,Autumn 21
BM51001-INVESTMENT MANAGEMENT,0,0,2,0,0,0,0,Autumn 22
BM59001-MODELING AND SIMULATION OF FINANCIAL SYSTEMS,0,0,0,0,0,0,1,Autumn 21
FP58001-COMPREHENSIVE VIVA VOCE,0,0,0,0,1,0,0,Autumn 21
FP67001-,0,0,0,0,0,0,1,Autumn 21
HS51002-FINANCIAL ECONOMETRICS,0,0,0,0,0,1,0,Autumn 21
HS51002-FINANCIAL ECONOMETRICS,0,1,1,3,0,0,0,Autumn 22
BM51002-MARKET MICROSTRUCTURE,0,0,0,0,0,0,1,Spring 21
BM51002-MARKET MICROSTRUCTURE,0,0,0,1,0,0,0,Spring 22
FP67002-,0,0,0,0,0,0,1,Spring 21
HS50026-BEHAVIOURAL FINANCE,0,0,0,1,0,1,0,Spring 21
HS51001-FIXED INCOME SECURITIES AND INTEREST RATE DERIVATIVES,0,0,0,0,1,0,0,Spring 21
BM63059-,0,0,1,0,0,0,0,Autumn 20
BM63059-,0,0,2,1,1,2,1,Autumn 22
BM63085-,0,0,0,1,0,0,0,Autumn 20
ME48602-COMPREHENSIVE VIVA,0,0,0,0,0,2,0,Spring 20
ME48602-COMPREHENSIVE VIVA,9,18,20,31,23,30,0,Spring 22
ME60310-,0,0,0,0,0,1,0,Spring 20
ME60310-,0,1,0,0,0,0,0,Spring 21
ME60310-,0,1,2,5,2,2,2,Spring 22
MT60134-,0,0,0,0,1,0,0,Spring 20
MT60134-,0,0,0,0,0,0,1,Spring 21
MA61008-,0,0,1,0,0,0,0,Autumn 20
MA61008-,0,0,0,1,0,0,0,Spring 21
MA61008-,0,1,0,0,0,0,0,Spring 20
HS20007-MACRO ECONOMICS-I,0,0,1,0,0,0,1,Autumn 18
HS20007-MACRO ECONOMICS-I,10,15,25,3,0,0,0,Autumn 20
HS20006-MICRO ECONOMICS-II,0,0,0,0,0,1,0,Spring 18
HS20006-MICRO ECONOMICS-II,21,24,4,4,0,0,0,Spring 20
HS20008-MACRO ECONOMICS-II,0,0,0,1,0,0,0,Spring 18
HS20008-MACRO ECONOMICS-II,5,15,24,8,1,0,0,Spring 20
HS20009-DEVELOPMENT ECONOMICS,0,0,0,0,0,1,0,Spring 18
HS20009-DEVELOPMENT ECONOMICS,3,30,16,4,0,0,0,Spring 20
CS40003-DATA ANALYTICS,0,0,0,1,0,0,0,Autumn 19
EP60011-,0,1,0,0,0,0,0,Autumn 19
CH62003-,0,0,1,0,0,0,0,Autumn 20
CH62003-,1,0,1,0,0,0,0,Spring 22
CH62039-,0,0,1,0,0,0,0,Autumn 20
CH47024-PROJECT-II,0,0,0,1,0,0,0,Spring 20
CH47024-PROJECT-II,23,16,14,2,0,1,0,Spring 22
CH61012-,0,0,2,1,0,0,0,Spring 20
CH61012-,0,7,21,14,1,2,0,Spring 22
CH62052-,0,0,2,0,1,0,0,Spring 20
CH62052-,17,31,24,31,12,3,0,Spring 22
CH62052-,1,0,0,0,0,0,0,Autumn 23
CS60094-,0,0,1,1,4,0,0,Spring 20
CS60094-,0,2,0,1,0,0,0,Spring 21
CS60094-,3,4,6,3,0,0,0,Spring 22
MS60032-,0,1,0,0,0,0,0,Spring 20
MS60032-,0,0,1,0,1,1,0,Spring 22
CH57003-M.TECH. PROJECT I,0,0,1,0,0,1,1,Autumn 21
CH58001-COMPREHENSIVE VIVA VOCE,0,1,0,1,0,1,0,Autumn 21
CH61011-,0,4,0,1,0,0,0,Autumn 21
CH61011-,1,2,1,0,0,0,0,Autumn 22
CH61015-,1,1,0,0,1,0,0,Autumn 21
MS60023-,1,0,0,0,0,0,0,Autumn 21
CH57004-M.TECH. PROJECT II,0,0,0,0,1,0,2,Spring 21
CH58002-COMPREHENSIVE VIVA VOCE,0,0,0,2,1,0,0,Spring 21
CH61014-,0,1,1,0,0,1,0,Spring 21
CH61016-,0,0,0,1,1,1,0,Spring 21
CH61016-,1,2,3,6,2,15,1,Spring 22
PH40027-CLASSICAL MECHANICS,0,0,0,0,1,0,0,Autumn 17
PH40027-CLASSICAL MECHANICS,22,22,5,4,1,0,2,Autumn 21
PH40027-CLASSICAL MECHANICS,0,0,2,0,0,0,1,Autumn 20
PH41013-MATHEMATICAL METHODS I,0,0,0,1,0,0,0,Autumn 17
PH41013-MATHEMATICAL METHODS I,0,0,2,0,2,2,2,Autumn 20
PH41013-MATHEMATICAL METHODS I,3,26,17,5,1,2,4,Autumn 21
PH41013-MATHEMATICAL METHODS I,1,1,1,0,0,0,0,Autumn 22
PH49005-ELECTROMAGNETISM & OPTICS LAB. A,0,1,0,0,0,0,0,Autumn 17
PH49005-ELECTROMAGNETISM & OPTICS LAB. A,7,26,16,1,0,1,4,Autumn 21
PH49005-ELECTROMAGNETISM & OPTICS LAB. A,0,1,1,0,0,0,1,Autumn 20
PH49007-ELECTRONICS LAB.,0,1,0,0,0,0,0,Autumn 17
PH49007-ELECTRONICS LAB.,4,15,17,16,2,1,3,Autumn 21
PH49007-ELECTRONICS LAB.,1,0,0,1,0,0,1,Autumn 20
PH49006-ELECTROMAGNETISM & OPTICS LAB. B,0,0,0,0,0,0,1,Spring 17
PH49006-ELECTROMAGNETISM & OPTICS LAB. B,14,27,7,3,0,0,0,Spring 21
PH49006-ELECTROMAGNETISM & OPTICS LAB. B,0,0,2,0,0,0,0,Spring 20
PH58044-COMPREHENSIVE VIVA VOCE-I,0,0,0,0,0,0,1,Spring 17
PH58044-COMPREHENSIVE VIVA VOCE-I,2,13,16,11,7,2,0,Spring 21
PH58044-COMPREHENSIVE VIVA VOCE-I,0,0,1,0,0,1,0,Spring 20
ES61002-,0,1,0,0,0,0,0,Autumn 19
ES61002-,0,1,0,0,0,0,0,Spring 20
HS30079-PUBLIC FINANCE AND POLICY,0,0,1,0,0,0,0,Autumn 19
HS30079-PUBLIC FINANCE AND POLICY,2,18,35,7,0,0,0,Autumn 21
HS30085-INDIAN ECONOMY,0,1,0,0,0,0,0,Autumn 19
HS30085-INDIAN ECONOMY,17,23,13,0,0,0,0,Autumn 21
HS30087-ECONOMICS OF GROWTH,0,0,0,0,0,1,0,Autumn 19
HS30087-ECONOMICS OF GROWTH,13,29,9,2,0,0,0,Autumn 21
HS30097-FINANCIAL INSTITUTIONS & MARKETS,0,0,1,0,0,0,0,Autumn 19
HS30097-FINANCIAL INSTITUTIONS & MARKETS,6,35,12,0,0,0,0,Autumn 21
HS30002-COMPARATIVE DEVELOPMENT PERSPECTIVE,0,0,0,0,1,0,0,Spring 19
HS30002-COMPARATIVE DEVELOPMENT PERSPECTIVE,18,21,14,0,0,0,0,Spring 21
HS38002-SEMINAR,0,0,1,0,0,0,0,Spring 19
HS38002-SEMINAR,5,15,33,0,0,0,0,Spring 21
HS41002-ECONOMETRIC ANALYSIS I,0,0,0,0,1,0,0,Spring 19
HS41002-ECONOMETRIC ANALYSIS I,11,38,10,0,0,0,0,Spring 21
HS41002-ECONOMETRIC ANALYSIS I,0,0,0,1,0,0,0,Spring 20
HS49002-ECONOMETRIC ANALYSIS I LAB.,0,0,1,0,0,0,0,Spring 19
HS49002-ECONOMETRIC ANALYSIS I LAB.,5,40,13,0,0,0,0,Spring 21
HS31072-ENVIRONMENTAL ECONOMICS,0,0,1,0,0,0,0,Autumn 20
HS31072-ENVIRONMENTAL ECONOMICS,8,18,20,7,0,0,0,Autumn 22
HS40007-ECONOMETRIC ANALYSIS-II,0,0,0,1,0,0,0,Autumn 20
HS40007-ECONOMETRIC ANALYSIS-II,5,17,20,10,0,0,1,Autumn 22
HS49009-ECONOMETRIC ANALYSIS II LABORATORY,0,1,0,0,0,0,0,Autumn 20
HS49009-ECONOMETRIC ANALYSIS II LABORATORY,13,23,16,1,0,0,0,Autumn 22
HS60009-,0,0,0,1,0,0,0,Autumn 20
HS60009-,2,3,11,24,13,1,0,Autumn 22
HS40078-INTERNATIONAL TRADE,0,0,1,0,0,0,0,Spring 20
HS40078-INTERNATIONAL TRADE,0,1,0,0,0,0,0,Spring 21
HS40078-INTERNATIONAL TRADE,4,9,14,14,8,6,0,Spring 22
HS41004-BANKING THEORY AND PRACTICE,0,0,0,1,0,0,0,Spring 20
HS41004-BANKING THEORY AND PRACTICE,3,14,15,17,5,0,1,Spring 22
HS50017-EQUITY RESEARCH,0,0,0,0,1,0,0,Spring 20
HS50017-EQUITY RESEARCH,0,0,1,0,0,0,0,Spring 21
HS50017-EQUITY RESEARCH,6,6,3,0,0,0,0,Spring 22
HS50019-ECONOMIC MODELLING,0,0,0,0,1,0,0,Spring 20
HS50019-ECONOMIC MODELLING,1,12,21,11,6,0,1,Spring 22
HS59001-APPLIED ECONOMETRICS LABORATORY,0,0,1,0,0,0,0,Spring 20
HS59001-APPLIED ECONOMETRICS LABORATORY,8,12,17,15,0,0,0,Spring 22
MA40004-FILE ORGANIZATION AND DATABASE SYSTEMS,0,0,1,3,2,3,1,Spring 20
MA40004-FILE ORGANIZATION AND DATABASE SYSTEMS,0,0,2,0,1,0,0,Spring 21
MA40004-FILE ORGANIZATION AND DATABASE SYSTEMS,8,29,28,24,18,14,2,Spring 22
HS48001-INDUSTRIAL TRAINING,0,0,1,0,0,0,0,Autumn 21
HS50001-ADVANCED ECONOMIC THEORY,0,0,1,0,0,0,0,Autumn 21
HS50025-INTERNATIONAL FINANCE,0,0,0,1,0,0,0,Autumn 21
HS57003-PROJECT & SEMINAR,1,0,0,0,0,0,0,Autumn 21
CY20101-PHYSICAL CHEMISTRY I,0,0,1,1,0,0,0,Autumn 18
CY20101-PHYSICAL CHEMISTRY I,3,7,11,2,1,0,0,Autumn 20
CY20103-ORGANIC CHEMISTRY I,0,0,0,0,1,1,0,Autumn 18
CY20103-ORGANIC CHEMISTRY I,7,8,6,3,0,0,0,Autumn 20
CY20105-INORGANIC CHEMISTRY I,0,0,1,0,1,0,0,Autumn 18
CY20105-INORGANIC CHEMISTRY I,5,14,2,0,3,0,0,Autumn 20
CY29001-PHYSICAL CHEMISTRY LABORATORY I,0,0,0,1,1,0,0,Autumn 18
CY29001-PHYSICAL CHEMISTRY LABORATORY I,8,7,5,2,2,0,0,Autumn 20
CY20102-PHYSICAL CHEMISTRY II,0,0,0,1,0,1,0,Spring 18
CY20102-PHYSICAL CHEMISTRY II,6,8,3,4,2,1,0,Spring 20
CY20106-INORGANIC CHEMISTRY II,0,0,1,0,0,1,0,Spring 18
CY20106-INORGANIC CHEMISTRY II,3,8,7,4,1,1,0,Spring 20
CY21006-ORGANIC CHEMISTRY II,0,0,0,0,1,1,0,Spring 18
CY21006-ORGANIC CHEMISTRY II,6,7,4,6,1,0,0,Spring 20
CY29002-INORGANIC CHEMISTRY LABORATORY I,0,0,1,0,0,1,0,Spring 18
CY29002-INORGANIC CHEMISTRY LABORATORY I,6,14,3,1,0,0,0,Spring 20
CY29004-ORGANIC CHEMISTRY LABORATORY I,0,0,2,0,0,0,0,Spring 18
CY29004-ORGANIC CHEMISTRY LABORATORY I,8,16,0,0,0,0,0,Spring 20
CY31007-INORGANIC CHEMISTRY III,0,0,1,0,1,0,0,Autumn 19
CY31007-INORGANIC CHEMISTRY III,3,11,9,1,0,0,0,Autumn 21
CR61014-,0,0,0,0,0,1,0,Spring 19
CY31010-STRATEGIES & METHODS IN ORGANIC SYNTHESIS,0,0,1,0,1,0,0,Spring 19
CY31010-STRATEGIES & METHODS IN ORGANIC SYNTHESIS,1,6,13,2,2,0,0,Spring 21
CY38002-VIVA,0,0,0,0,1,1,0,Spring 19
CY38002-VIVA,2,3,3,9,7,0,0,Spring 21
CY39004-INORGANIC CHEMISTRY LABORATORY II,0,1,0,1,0,0,0,Spring 19
CY39004-INORGANIC CHEMISTRY LABORATORY II,10,11,3,0,0,0,0,Spring 21
CY41012-MOLECULAR THERMODYNAMICS & KINETICS,0,0,0,0,1,1,0,Spring 19
CY41012-MOLECULAR THERMODYNAMICS & KINETICS,7,50,14,4,2,1,0,Spring 21
CY41012-MOLECULAR THERMODYNAMICS & KINETICS,0,0,0,0,0,1,0,Spring 20
CY41016-ANALYTICAL & ENVIRONMENTAL CHEMISTRY,0,0,0,2,0,0,0,Spring 19
CY41016-ANALYTICAL & ENVIRONMENTAL CHEMISTRY,9,33,23,12,1,0,0,Spring 21
CY41016-ANALYTICAL & ENVIRONMENTAL CHEMISTRY,0,0,0,0,1,0,0,Spring 20
CY41005-INORGANIC CHEMISTRY: PRINCIPLE,STRUCTURE & REACTIVITY,0,0,3,0,1,0,0,Autumn 20
CY41005-INORGANIC CHEMISTRY: PRINCIPLE,STRUCTURE & REACTIVITY,0,0,0,0,1,0,0,Autumn 17
CY41005-INORGANIC CHEMISTRY: PRINCIPLE,STRUCTURE & REACTIVITY,7,4,5,4,3,1,0,Autumn 22
CY41005-INORGANIC CHEMISTRY: PRINCIPLE,STRUCTURE & REACTIVITY,1,12,41,1,0,0,0,Autumn 21
CY41007-GROUP THEORY FOR CHEMISTS,0,0,0,2,1,1,0,Autumn 20
CY41007-GROUP THEORY FOR CHEMISTS,0,0,0,1,0,0,0,Autumn 17
CY41007-GROUP THEORY FOR CHEMISTS,1,3,1,9,4,6,0,Autumn 22
CY41007-GROUP THEORY FOR CHEMISTS,2,27,22,1,2,1,0,Autumn 21
CY49001-ADVANCED INORGANIC CHEMISTRY LABORATORY,0,3,0,1,0,0,0,Autumn 20
CY49001-ADVANCED INORGANIC CHEMISTRY LABORATORY,0,1,0,0,0,0,0,Autumn 17
CY49001-ADVANCED INORGANIC CHEMISTRY LABORATORY,5,11,7,1,0,0,0,Autumn 22
CY49001-ADVANCED INORGANIC CHEMISTRY LABORATORY,3,52,0,0,0,0,0,Autumn 21
CY60101-,0,0,0,0,0,1,1,Autumn 20
CY60101-,2,7,4,2,8,6,2,Autumn 22
CY60101-,0,0,0,0,0,1,0,Spring 21
CY69101-,0,1,0,0,1,0,0,Autumn 20
CY69101-,10,9,1,3,1,0,0,Autumn 22
CY41018-STRUCTURES & FUNCTION OF BIOMOLECULES,0,0,1,2,0,0,0,Spring 20
CY41018-STRUCTURES & FUNCTION OF BIOMOLECULES,7,41,4,2,0,0,0,Spring 21
CY41018-STRUCTURES & FUNCTION OF BIOMOLECULES,1,3,2,8,6,4,0,Spring 22
CY49006-BIOCHEMICAL TECHNIQUES LABORATORY,0,1,2,0,0,0,0,Spring 20
CY49006-BIOCHEMICAL TECHNIQUES LABORATORY,11,38,5,0,0,0,0,Spring 21
CY49006-BIOCHEMICAL TECHNIQUES LABORATORY,1,10,10,3,0,0,0,Spring 22
CY51003-SPECTROSCOPIC METHODS OF STRUCTURE DETERMINATION,0,0,1,1,0,1,0,Autumn 21
CY51003-SPECTROSCOPIC METHODS OF STRUCTURE DETERMINATION,12,24,12,5,1,0,0,Autumn 22
CY57005-PROJECT,0,1,0,1,0,1,0,Autumn 21
CY57005-PROJECT,32,15,6,1,0,0,0,Autumn 22
CY58005-SUMMER TRAINING & SEMINAR,0,0,0,1,0,0,1,Autumn 21
CY49011-ADVANCED ORGANIC CHEMISTRY LABORATORY,0,1,0,0,0,0,0,Autumn 17
CY49011-ADVANCED ORGANIC CHEMISTRY LABORATORY,11,34,9,1,0,0,0,Autumn 21
CY49011-ADVANCED ORGANIC CHEMISTRY LABORATORY,0,0,1,0,0,0,1,Autumn 20
