course,EX,A,B,C,D,P,F,session
AR58102,0,3,12,9,6,1,2,Spring16
AR58102,1,14,24,4,1,2,0,Spring17
AR58102,2,9,17,10,1,2,0,Spring19
AR58102,1,3,13,15,4,3,0,Spring18
AR58102,1,14,24,4,1,2,0,Autumn17
IM31010,3,8,16,7,2,1,3,Spring16
IM31010,1,2,14,12,10,6,0,Spring17
IM31010,6,5,15,15,8,4,4,Spring19
IM31010,2,7,9,12,14,4,0,Spring18
IM31010,1,2,14,12,10,6,0,Autumn17
CS39006,26,34,20,8,3,0,3,Spring16
CS39006,36,37,18,11,7,1,2,Spring17
CS39006,10,32,28,20,6,3,5,Spring19
CS39006,25,21,29,26,6,3,3,Spring18
CS39006,36,37,18,11,7,1,2,Autumn17
MI47004,18,13,14,4,2,0,5,Spring19
MI47004,0,0,2,2,0,0,0,Autumn18
QE57002,0,2,1,0,0,0,0,Spring19
QE57002,0,0,1,0,0,0,0,Autumn18
MA10001,88,249,303,253,168,182,37,Spring16
MA10001,58,226,299,254,195,228,71,Spring17
MA10001,0,0,0,1,1,0,5,Spring19
MA10001,318,368,228,178,120,139,75,Autumn18
MA10001,172,264,285,209,162,182,44,Spring18
MA10001,58,227,302,258,199,260,30,Autumn17
AR12002,5,12,11,4,1,0,1,Spring19
MA30003,0,1,9,18,13,19,4,Spring16
MA30003,0,7,12,8,17,24,5,Spring17
MA30003,15,9,27,8,7,9,7,Autumn18
MA30003,1,1,4,10,12,36,6,Spring18
MA30003,0,7,12,8,17,24,4,Autumn17
MI62004,0,2,1,1,0,0,0,Spring16
MI62004,0,0,0,0,1,0,0,Autumn18
MI62004,0,1,0,0,0,0,0,Spring19
MI62004,0,0,0,0,1,0,0,Spring18
MA60038,1,1,2,0,0,0,0,Spring16
MA60038,1,10,20,7,2,2,0,Spring17
MA60038,1,6,6,4,1,1,0,Spring19
MA60038,1,10,20,7,2,2,0,Autumn17
AG69024,0,0,1,0,0,0,0,Spring16
AG69024,0,1,0,0,0,0,0,Spring17
AG69024,0,0,0,1,1,0,0,Spring19
AG69024,0,0,1,1,2,0,0,Spring18
AG69024,0,1,0,0,0,0,0,Autumn17
AR51004,5,10,5,4,3,6,0,Spring16
AR51004,0,5,16,9,8,8,0,Spring17
AR51004,4,10,7,5,5,7,0,Spring19
AR51004,5,4,4,8,5,13,0,Spring18
AR51004,0,5,16,9,8,8,0,Autumn17
MA21007,22,31,45,25,30,8,0,Spring16
MA21007,24,50,78,30,17,3,1,Spring17
MA21007,39,59,30,44,51,10,0,Autumn18
MA21007,31,95,32,17,3,1,1,Spring18
MA21007,24,51,79,32,18,2,0,Autumn17
BT41012,0,1,3,1,1,0,0,Spring16
BT41012,1,3,1,4,3,4,2,Spring17
BT41012,0,2,4,3,5,9,3,Spring19
BT41012,3,5,1,0,1,1,1,Spring18
BT41012,1,3,1,4,3,6,0,Autumn17
CS21001,10,20,45,28,6,1,0,Spring16
CS21001,16,25,25,17,16,5,0,Spring17
CS21001,26,38,18,15,4,4,5,Autumn18
CS21001,15,28,22,20,15,5,0,Spring18
CS21001,16,25,25,17,16,5,0,Autumn17
CS60006,3,1,1,0,1,0,0,Spring16
CS60006,4,0,1,1,2,1,0,Spring19
MT39009,12,29,10,2,1,0,0,Spring16
MT39009,10,38,9,0,0,0,0,Spring17
MT39009,12,19,15,5,1,1,0,Autumn18
MT39009,11,25,8,1,0,0,0,Spring18
MT39009,10,38,9,0,0,0,0,Autumn17
CH62021,1,3,3,1,0,0,0,Spring16
CH62021,5,8,6,6,2,1,0,Spring17
CH62021,6,12,12,5,1,0,0,Autumn18
CH62021,4,8,2,2,0,0,0,Spring18
CH62021,5,8,6,6,2,1,0,Autumn17
CS19101,123,171,168,115,77,29,17,Spring19
CS19101,128,145,185,126,76,32,19,Autumn18
BT21105,1,2,6,13,6,9,2,Spring16
BT21105,1,4,4,9,9,15,4,Spring17
BT21105,0,4,8,6,10,16,2,Autumn18
BT21105,2,6,5,7,14,3,1,Spring18
BT21105,1,4,5,10,11,15,0,Autumn17
MA31011,2,12,14,8,17,0,2,Spring16
MA31011,0,3,13,10,25,0,6,Spring17
MA31011,1,8,15,15,15,8,0,Autumn18
MA31011,3,10,24,11,4,0,0,Spring18
MA31011,0,3,13,11,30,0,0,Autumn17
AR22007,0,3,8,7,12,5,0,Spring16
AR22007,0,4,4,10,5,9,2,Spring17
AR22007,0,2,5,14,14,5,1,Autumn18
AR22007,2,2,7,10,12,2,0,Spring18
AR22007,0,4,4,10,5,9,2,Autumn17
GG29003,0,7,10,7,3,1,2,Autumn18
ME48701,51,77,27,10,0,0,3,Autumn18
EE60059,2,1,2,7,2,3,0,Spring18
AR52002,0,0,0,11,11,9,2,Spring16
AR52002,0,1,5,18,14,8,0,Spring17
AR52002,0,5,15,11,5,3,0,Spring19
AR52002,0,4,8,9,12,6,0,Spring18
AR52002,0,1,5,18,14,8,0,Autumn17
MA51004,5,10,10,1,2,3,0,Spring16
MA51004,0,1,4,6,9,8,0,Spring17
MA51004,3,4,3,4,6,11,0,Spring18
MA51004,0,1,4,6,9,8,0,Autumn17
ME60103,0,3,9,4,4,6,0,Spring16
ME60103,1,11,11,11,0,0,0,Spring17
ME60103,0,0,0,0,0,1,0,Spring19
ME60103,8,14,6,4,3,1,0,Autumn18
ME60103,2,6,5,4,8,11,0,Spring18
ME60103,1,11,11,11,0,1,0,Autumn17
MA61010,2,6,22,18,0,0,0,Spring16
MA61010,0,6,30,12,0,0,0,Spring17
MA61010,1,6,17,6,1,0,0,Autumn18
MA61010,2,7,21,12,5,0,1,Spring19
MA61010,1,6,17,6,1,0,0,Spring18
MA61010,0,6,30,12,0,0,0,Autumn17
MI39011,4,17,26,14,5,0,1,Autumn18
PH41016,3,4,9,8,12,22,4,Spring16
PH41016,4,5,19,17,14,11,6,Spring17
PH41016,3,3,5,2,9,10,2,Spring19
PH41016,10,21,22,13,6,0,1,Spring18
PH41016,4,5,19,17,14,12,5,Autumn17
IM61003,2,3,4,5,5,1,0,Spring16
IM61003,1,2,3,4,6,2,1,Spring17
IM61003,4,2,2,3,3,4,0,Autumn18
IM61003,1,3,1,1,0,1,0,Spring18
IM61003,1,2,3,5,6,2,0,Autumn17
AE51018,2,4,2,4,0,1,0,Spring17
AE51018,0,0,0,0,0,0,0,Spring19
AE51018,2,4,2,4,0,1,0,Autumn17
CE60006,0,0,0,0,0,2,0,Spring18
MA41008,0,0,0,1,1,4,0,Spring19
EE61008,3,1,0,0,1,0,0,Spring16
EE61008,1,0,0,0,0,0,0,Spring19
MA41003,0,0,4,9,8,6,0,Spring16
MA41003,4,8,7,8,2,2,1,Spring17
MA41003,0,0,1,0,1,0,0,Autumn18
MA41003,3,3,3,5,8,10,0,Spring18
MA41003,4,8,7,8,2,3,0,Autumn17
MM60003,1,0,1,0,0,0,0,Autumn18
MT41112,4,6,14,8,1,1,1,Spring19
MT41112,2,4,2,1,1,0,0,Spring18
EC61405,0,0,1,0,0,0,0,Spring16
EC61405,1,1,3,0,0,0,0,Spring17
EC61405,3,7,2,4,0,0,0,Autumn18
EC61405,3,8,1,0,0,2,0,Spring18
EC61405,1,1,3,0,0,0,0,Autumn17
AE48002,0,4,7,4,6,0,0,Spring19
GG49005,7,8,5,1,5,0,0,Autumn18
IM60021,2,0,2,3,2,2,2,Spring16
IM60021,0,0,0,1,0,0,0,Autumn18
IM60021,0,1,0,1,1,4,0,Spring18
MT31012,5,11,9,8,5,7,1,Spring19
EE29004,14,72,47,11,2,0,1,Spring16
EE29004,11,47,71,23,1,0,0,Spring17
EE29004,22,58,49,17,8,0,3,Spring19
EE29004,17,56,53,14,3,1,3,Spring18
EE29004,13,46,71,22,1,0,0,Autumn17
MI45015,0,1,0,1,0,1,0,Spring19
MA41021,5,5,15,5,5,6,4,Spring16
MA41021,7,14,9,13,2,0,4,Spring17
MA41021,3,10,8,8,9,7,1,Spring18
MA41021,7,14,9,13,2,0,4,Autumn17
HS50026,4,18,16,9,4,1,0,Spring19
EE48002,1,8,21,14,11,9,1,Spring19
MA60056,0,2,0,4,3,1,0,Autumn18
MA60056,0,4,3,5,8,7,0,Spring19
MI62003,0,2,0,0,0,0,0,Autumn18
EE60050,2,0,0,1,0,2,1,Spring19
EE60050,1,1,1,1,0,2,0,Spring18
CS60057,25,43,37,21,5,2,1,Spring16
CS60057,10,9,17,15,10,5,0,Spring17
CS60057,2,4,0,0,0,0,1,Spring19
CS60057,14,19,14,20,14,0,3,Autumn18
CS60057,6,10,21,22,17,9,0,Spring18
CS60057,10,9,17,15,10,5,0,Autumn17
EC60088,1,0,0,0,0,1,0,Spring18
MT48003,15,7,1,1,0,0,1,Autumn18
PH39003,3,16,3,0,0,0,1,Spring16
PH39003,3,18,5,1,0,0,0,Spring17
PH39003,9,16,6,1,1,0,0,Autumn18
PH39003,9,14,5,2,0,1,0,Spring18
PH39003,3,18,5,1,0,0,0,Autumn17
ME60309,4,1,2,1,0,0,0,Spring16
ME60309,1,2,1,0,0,0,0,Spring17
ME60309,1,2,0,0,0,1,0,Autumn18
ME60309,1,2,1,0,0,0,0,Autumn17
GG57007,2,10,6,1,0,0,0,Autumn18
ME19001,59,843,343,22,4,4,4,Spring16
ME19001,60,850,375,27,8,2,6,Spring17
ME19001,23,525,132,7,5,2,2,Spring19
ME19001,32,458,183,17,2,2,3,Autumn18
ME19001,50,881,340,29,8,1,5,Spring18
ME19001,60,852,376,28,6,2,5,Autumn17
HS31072,11,11,16,8,2,0,0,Spring16
HS31072,6,7,9,13,4,0,0,Spring17
HS31072,15,11,12,7,7,3,0,Autumn18
HS31072,8,6,7,8,7,0,0,Spring18
HS31072,6,7,9,13,4,0,0,Autumn17
PH31003,6,2,4,6,5,1,0,Spring16
PH31003,3,1,10,5,3,5,1,Spring17
PH31003,5,6,5,9,6,1,1,Autumn18
PH31003,6,7,7,5,4,1,1,Spring18
PH31003,3,1,10,6,3,5,0,Autumn17
EC47007,18,26,31,12,7,0,7,Autumn18
BT69016,2,6,8,8,0,0,0,Spring16
BT69016,5,14,13,6,0,0,0,Spring17
BT69016,7,8,7,5,2,0,0,Spring19
BT69016,2,9,12,10,0,0,0,Spring18
BT69016,5,14,13,6,0,0,0,Autumn17
MA57011,0,0,1,0,0,0,0,Spring19
MA57011,7,25,18,5,0,0,0,Autumn18
CE69007,1,2,2,0,0,0,0,Spring16
CE69007,0,6,3,0,0,0,0,Spring17
CE69007,0,5,8,0,0,0,0,Autumn18
CE69007,1,2,6,0,0,0,0,Spring18
CE69007,0,6,3,0,0,0,0,Autumn17
AR48012,0,0,0,0,0,0,1,Spring19
AR48012,4,12,14,6,2,0,3,Autumn17
CS58003,7,15,13,5,2,1,1,Autumn18
BT63027,4,3,7,10,2,4,0,Spring16
BT63027,0,4,6,2,5,9,0,Spring17
BT63027,0,5,2,6,6,9,1,Autumn18
BT63027,1,7,6,5,3,4,2,Spring18
BT63027,0,4,6,2,5,9,0,Autumn17
CL60005,0,0,0,1,0,0,1,Autumn18
AR22006,2,14,16,3,1,0,0,Spring16
AR22006,2,17,13,2,0,0,0,Spring17
AR22006,2,18,15,3,0,0,0,Spring19
AR22006,10,13,12,1,0,1,0,Spring18
AR22006,2,17,13,2,0,0,0,Autumn17
MI62001,0,0,0,2,2,4,0,Spring16
MI62001,0,0,2,1,1,2,0,Spring17
MI62001,0,0,1,1,0,0,1,Autumn18
MI62001,0,0,0,0,1,1,0,Spring18
MI62001,0,0,2,1,1,2,0,Autumn17
EC31005,20,21,23,21,15,7,4,Spring16
EC31005,18,24,31,16,9,6,2,Spring17
EC31005,18,17,24,20,21,14,1,Autumn18
EC31005,16,21,25,18,16,12,2,Spring18
EC31005,18,24,31,16,9,7,1,Autumn17
IE47005,0,0,0,0,1,0,0,Autumn18
BM50010,2,5,8,4,1,2,1,Spring19
AG60129,0,7,11,11,12,2,1,Spring16
AG60129,0,0,1,3,11,8,2,Spring17
AG60129,0,0,0,0,0,0,1,Spring19
AG60129,0,1,1,2,6,2,2,Autumn18
AG60129,0,1,9,4,1,0,0,Spring18
AG60129,0,0,1,3,12,9,0,Autumn17
CS60058,1,0,1,1,0,0,0,Spring16
PH19001,151,301,133,48,19,3,12,Spring19
PH19001,270,238,130,34,16,5,12,Autumn18
IM60052,0,0,2,2,0,0,0,Spring16
IM60052,0,0,2,2,0,0,1,Spring17
IM60052,0,1,0,2,0,1,0,Autumn18
IM60052,0,2,1,0,0,0,0,Spring18
IM60052,0,0,2,2,0,0,0,Autumn17
HS30036,0,0,0,0,1,0,0,Spring19
HS30036,0,5,0,2,2,0,0,Autumn18
HS30036,0,8,31,19,6,5,0,Spring18
EE60058,2,6,11,4,10,13,2,Spring16
EE60058,0,0,0,0,0,1,0,Spring19
EE60058,3,3,2,3,2,8,1,Spring18
CH20001,10,11,16,28,8,4,5,Spring16
CH20001,3,11,23,20,15,7,7,Spring17
CH20001,6,16,24,18,16,5,4,Autumn18
CH20001,13,14,23,17,14,6,2,Spring18
CH20001,3,12,23,20,17,9,2,Autumn17
HS62002,4,9,26,39,6,1,1,Autumn18
HS62002,5,7,13,15,2,0,0,Spring19
HS62002,10,28,44,44,1,2,0,Spring18
EP60004,1,1,1,2,0,3,0,Spring16
EP60004,1,2,4,3,7,10,6,Spring17
EP60004,0,1,2,2,6,11,1,Autumn18
EP60004,0,1,4,4,7,16,1,Spring19
EP60004,0,1,2,2,6,10,4,Spring18
EP60004,1,2,4,3,7,11,2,Autumn17
CE47007,0,0,1,0,0,0,0,Spring19
CE47007,3,26,18,7,4,1,0,Autumn18
IT30037,0,0,0,0,1,0,0,Spring19
IT30037,19,18,25,31,19,21,4,Autumn18
IT30037,18,17,11,21,23,17,2,Spring18
EC39003,80,84,40,18,8,0,1,Spring16
EC39003,92,69,38,16,5,0,0,Spring17
EC39003,84,62,46,28,15,4,0,Autumn18
EC39003,110,60,39,22,7,6,0,Spring18
EC39003,92,69,38,16,5,0,0,Autumn17
MA60053,0,2,0,1,0,0,0,Spring16
MA60053,3,7,10,4,0,2,0,Spring17
MA60053,0,0,3,2,6,1,0,Autumn18
MA60053,0,2,0,0,0,0,0,Spring19
MA60053,0,0,3,2,6,1,0,Spring18
MA60053,3,7,10,4,0,2,0,Autumn17
CH62008,6,5,13,6,1,3,0,Spring16
CH62008,8,1,6,4,3,3,0,Spring17
CH62008,2,4,0,3,2,1,0,Autumn18
CH62008,3,0,1,0,0,0,2,Spring19
CH62008,2,4,0,3,2,1,0,Spring18
CH62008,8,1,6,4,3,3,0,Autumn17
CS60020,0,1,1,0,0,0,0,Spring19
CE69023,0,1,0,0,0,0,0,Spring16
CE69023,0,3,4,0,0,0,0,Spring17
CE69023,0,2,3,1,0,0,0,Autumn18
CE69023,0,3,1,0,0,0,0,Spring18
CE69023,0,3,4,0,0,0,0,Autumn17
MA20104,69,81,90,116,114,120,9,Spring16
MA20104,26,61,97,134,174,166,21,Spring17
MA20104,104,120,139,124,111,111,27,Spring19
MA20104,5,14,32,53,140,249,116,Spring18
MA20104,26,61,97,134,174,166,21,Autumn17
BT61027,0,0,0,1,2,4,0,Spring16
BT61027,0,0,1,3,1,1,0,Spring17
BT61027,0,0,0,0,0,1,1,Autumn18
BT61027,0,1,1,0,0,0,0,Spring18
BT61027,0,0,1,3,1,1,0,Autumn17
AG60127,0,0,3,2,1,0,0,Spring16
AG60127,2,3,4,8,1,1,0,Spring17
AG60127,0,0,0,0,1,0,0,Spring19
AG60127,0,1,2,5,2,4,0,Autumn18
AG60127,0,0,2,2,0,0,0,Spring18
AG60127,2,3,4,8,2,1,0,Autumn17
PH58036,0,0,1,1,0,0,0,Spring19
EC49001,48,36,18,7,0,2,2,Spring16
EC49001,75,23,9,1,1,1,0,Spring17
EC49001,59,37,14,1,0,0,0,Autumn18
EC49001,46,53,4,0,0,0,0,Spring18
EC49001,75,23,9,1,1,1,0,Autumn17
EP60042,30,59,25,7,3,0,0,Spring16
EP60042,54,39,14,5,1,0,0,Autumn18
EP60042,63,55,28,14,1,2,0,Spring19
EC60052,5,9,7,8,3,0,0,Spring16
EC60052,3,5,3,1,1,1,0,Spring17
EC60052,3,2,0,2,0,0,0,Spring19
EC60052,1,3,6,2,2,3,0,Spring18
EC60052,3,5,3,1,2,0,0,Autumn17
CS60010,18,29,23,23,20,6,3,Spring19
CY71002,2,0,5,2,1,0,0,Spring19
ME49601,5,13,18,23,5,3,0,Spring16
ME49601,2,5,16,28,15,3,5,Spring17
ME49601,0,8,17,28,18,2,1,Autumn18
ME49601,0,5,13,30,10,3,1,Spring18
ME49601,2,5,16,28,15,8,0,Autumn17
AE51003,0,1,0,2,0,0,0,Autumn18
CS60094,3,6,9,2,3,7,1,Spring16
CS60094,4,8,7,4,2,2,0,Spring17
CS60094,2,4,4,5,0,2,1,Spring19
CS60094,6,5,7,6,1,1,0,Spring18
CS60094,4,8,7,4,2,2,0,Autumn17
HS58001,2,5,10,4,8,7,0,Spring19
MA41009,1,5,3,14,12,15,6,Spring16
MA41009,8,11,13,8,7,10,2,Spring17
MA41009,0,1,1,4,4,4,2,Autumn18
MA41009,2,7,15,9,11,3,1,Spring18
MA41009,8,11,13,8,7,11,0,Autumn17
TE61004,0,1,1,0,0,0,2,Spring16
TE61004,0,0,0,0,1,0,0,Spring19
ME47602,49,62,31,8,3,0,14,Spring19
ME47602,0,0,0,0,0,0,1,Autumn18
EE30024,6,6,11,7,7,2,1,Spring16
EE30024,1,6,14,4,5,6,1,Autumn18
CS60002,6,11,8,16,8,5,2,Spring16
CS60002,9,9,11,6,4,4,0,Spring17
CS60002,3,9,15,19,8,6,0,Spring19
CS60002,8,6,9,1,2,3,0,Spring18
CS60002,9,9,11,6,4,4,0,Autumn17
AG57004,14,9,0,0,0,0,4,Spring19
AG57004,0,0,0,1,0,0,0,Autumn18
AT69003,2,1,1,0,0,0,0,Spring16
AT69003,0,1,1,1,2,0,0,Autumn18
CE41003,4,9,16,9,13,7,3,Spring16
CE41003,3,9,11,14,5,7,1,Spring17
CE41003,11,5,6,8,13,24,0,Autumn18
CE41003,7,10,6,8,14,9,1,Spring18
CE41003,3,9,11,14,5,8,0,Autumn17
IM29008,2,17,23,6,2,0,0,Spring16
IM29008,36,8,3,0,0,0,1,Spring17
IM29008,35,19,0,1,0,0,1,Spring19
IM29008,56,0,0,0,0,0,0,Spring18
IM29008,36,8,3,0,0,0,1,Autumn17
IM21001,8,16,13,12,2,1,0,Spring16
IM21001,8,14,21,10,6,1,2,Spring17
IM21001,6,16,17,11,7,5,1,Autumn18
IM21001,9,12,11,9,9,4,0,Spring18
IM21001,8,14,21,10,6,3,0,Autumn17
MA58007,11,20,20,4,0,0,0,Autumn18
EE60016,0,0,0,0,1,0,0,Spring16
AR42007,8,10,5,2,3,0,0,Spring16
AR42007,5,12,4,7,0,0,0,Spring17
AR42007,0,0,0,1,0,0,0,Spring19
AR42007,5,12,4,7,0,0,0,Autumn17
HS51604,2,2,1,0,0,0,0,Autumn18
CS60050,20,26,24,16,12,10,1,Spring16
CS60050,73,74,83,36,14,1,1,Spring17
CS60050,17,23,25,18,3,4,2,Spring19
CS60050,25,26,23,23,12,11,0,Autumn18
CS60050,32,46,47,31,20,7,1,Spring18
CS60050,73,74,84,36,14,1,0,Autumn17
AE57004,10,9,3,2,0,0,1,Spring19
AE57004,0,0,0,0,1,0,0,Autumn18
CH61012,1,14,16,4,4,0,1,Spring16
CH61012,2,9,14,7,5,2,0,Spring17
CH61012,3,11,13,7,3,3,0,Autumn18
CH61012,2,9,12,15,1,2,0,Spring19
CH61012,3,11,13,7,3,3,0,Spring18
CH61012,2,9,14,7,5,2,0,Autumn17
BT29002,10,8,6,6,6,4,0,Spring16
BT29002,7,11,9,10,7,0,0,Spring17
BT29002,9,14,9,3,0,0,0,Spring19
BT29002,11,11,15,3,2,2,0,Spring18
BT29002,7,11,9,10,7,0,0,Autumn17
CE60012,1,1,4,1,1,0,0,Spring16
CE60012,1,0,1,2,1,4,1,Spring17
CE60012,0,0,1,2,1,2,0,Spring19
CE60012,0,2,4,1,3,3,1,Spring18
CE60012,1,0,1,2,1,4,1,Autumn17
ME69057,2,1,3,1,1,1,0,Autumn18
ME60419,0,1,2,1,3,0,0,Spring17
ME60419,0,0,0,0,0,0,1,Autumn18
ME60419,3,0,3,0,0,0,0,Spring18
ME60419,0,1,2,1,3,0,0,Autumn17
IT60020,0,4,5,6,3,0,0,Spring16
IT60020,2,1,7,2,3,1,0,Spring17
IT60020,3,8,20,15,4,2,0,Spring19
IT60020,0,3,19,14,16,1,0,Spring18
IT60020,2,1,7,2,3,1,0,Autumn17
AR33202,0,2,10,16,8,0,2,Spring16
AR33202,0,3,13,12,9,1,0,Spring17
AR33202,4,8,14,9,0,0,0,Spring19
AR33202,1,1,6,10,5,6,3,Spring18
AR33202,0,3,13,12,9,1,0,Autumn17
BT47007,3,21,7,7,1,1,0,Autumn18
PH60108,2,1,1,0,1,1,0,Spring18
MT31022,3,13,14,11,10,1,2,Spring16
MT31022,6,9,12,16,6,9,0,Spring17
MT31022,5,6,6,14,10,6,4,Spring19
MT31022,4,10,8,11,5,3,5,Spring18
MT31022,6,9,12,16,6,9,0,Autumn17
EE69022,0,1,1,1,0,0,0,Spring19
HS20014,4,12,12,10,0,15,4,Spring16
HS20014,3,2,4,4,2,1,0,Spring17
HS20014,7,3,8,6,2,1,1,Spring19
HS20014,4,5,4,5,6,0,0,Spring18
HS20014,3,2,4,4,2,1,0,Autumn17
ME60403,1,1,10,10,7,0,1,Spring16
ME60403,4,0,9,8,5,4,0,Spring17
ME60403,7,5,17,8,4,1,0,Autumn18
ME60403,7,4,6,12,8,2,0,Spring18
ME60403,4,0,9,8,5,4,0,Autumn17
PH41008,6,7,4,8,18,17,3,Spring16
PH41008,9,16,11,16,9,8,1,Spring17
PH41008,3,2,2,6,4,12,3,Spring19
PH41008,11,13,16,21,9,3,2,Spring18
PH41008,9,16,11,16,9,8,1,Autumn17
EE57201,0,2,0,0,0,0,1,Autumn18
HS40078,2,5,10,14,9,10,1,Spring16
HS40078,2,5,7,7,7,11,3,Spring17
HS40078,1,4,17,17,8,5,3,Spring19
HS40078,4,5,9,8,9,6,0,Spring18
HS40078,2,5,7,7,7,11,3,Autumn17
HS50020,4,9,15,13,5,1,0,Spring16
HS50020,5,10,18,11,5,0,2,Spring17
HS50020,0,0,0,0,0,1,0,Spring19
HS50020,2,3,7,8,9,10,1,Spring18
HS50020,5,10,18,11,6,1,0,Autumn17
CS39003,45,20,16,4,4,6,4,Spring16
CS39003,69,22,4,6,3,0,2,Spring17
CS39003,0,0,0,0,0,0,1,Spring19
CS39003,26,30,22,12,6,5,3,Autumn18
CS39003,25,32,18,15,6,13,1,Spring18
CS39003,69,22,4,6,3,0,2,Autumn17
CS39001,20,20,29,26,6,0,2,Spring16
CS39001,40,28,16,15,3,2,2,Spring17
CS39001,0,0,0,0,0,0,1,Spring19
CS39001,75,29,0,1,0,0,4,Autumn18
CS39001,40,37,15,6,7,0,1,Spring18
CS39001,40,28,16,15,4,2,1,Autumn17
MA60044,0,0,0,1,0,0,0,Autumn18
MA60044,1,2,0,0,0,0,0,Spring19
EC21008,31,41,50,38,40,23,14,Spring16
EC21008,32,50,55,57,27,18,8,Spring17
EC21008,42,63,63,31,18,12,9,Spring19
EC21008,32,43,48,47,32,26,9,Spring18
EC21008,32,50,55,57,27,18,8,Autumn17
MI31007,2,10,16,16,12,10,1,Spring16
MI31007,16,21,7,7,4,3,0,Spring17
MI31007,4,15,17,11,8,1,0,Autumn18
MI31007,5,12,12,14,12,14,0,Spring18
MI31007,16,21,7,7,4,3,0,Autumn17
EC60503,4,6,20,11,22,3,2,Spring16
EC60503,3,10,17,15,1,2,0,Spring17
EC60503,4,8,6,8,10,5,0,Autumn18
EC60503,6,10,12,6,9,3,0,Spring18
EC60503,3,10,17,15,1,2,0,Autumn17
ME69003,0,2,0,0,0,0,0,Spring17
ME69003,0,2,0,0,0,0,0,Autumn17
EC60091,15,21,19,13,2,4,1,Spring16
EC60091,15,31,22,16,15,6,2,Spring17
EC60091,20,35,14,11,6,4,0,Autumn18
EC60091,19,33,18,8,2,2,1,Spring18
EC60091,15,31,22,16,16,8,0,Autumn17
AG69011,6,6,5,0,1,0,0,Spring16
AG69011,5,9,3,1,2,0,0,Spring17
AG69011,1,2,4,0,1,0,0,Autumn18
AG69011,3,4,3,3,4,0,0,Spring18
AG69011,5,9,3,1,2,0,0,Autumn17
CH62007,0,3,6,4,1,0,0,Spring16
CH62007,3,5,8,1,1,0,0,Spring17
CH62007,1,8,3,2,2,0,0,Autumn18
CH62007,7,4,0,2,0,1,0,Spring18
CH62007,3,5,8,1,1,0,0,Autumn17
MA29005,19,18,23,0,0,1,0,Spring16
MA29005,5,15,29,9,3,0,0,Spring17
MA29005,35,32,9,4,0,0,1,Autumn18
MA29005,17,34,17,12,0,0,0,Spring18
MA29005,5,15,29,9,3,0,0,Autumn17
ET60019,6,10,8,3,4,7,0,Autumn18
ET60019,3,1,2,2,1,2,0,Spring18
CY60004,1,2,1,0,0,0,0,Spring16
CY60004,0,1,3,3,0,0,0,Spring17
CY60004,1,2,2,3,1,0,0,Autumn18
CY60004,0,1,0,2,1,0,0,Spring18
CY60004,0,1,3,3,0,0,0,Autumn17
HS30096,15,17,9,16,6,20,1,Spring16
HS30096,6,7,9,4,2,1,0,Spring17
HS30096,1,6,4,5,1,1,0,Spring19
HS30096,2,11,6,11,5,3,0,Spring18
HS30096,6,7,9,4,2,1,0,Autumn17
CY60013,0,1,1,0,0,0,0,Spring16
CY60013,2,9,11,4,0,0,0,Spring17
CY60013,0,0,0,1,0,0,0,Autumn18
CY60013,4,5,7,7,5,2,0,Spring18
CY60013,2,9,11,4,0,1,0,Autumn17
MA60003,0,1,0,0,0,0,0,Spring17
MA60003,0,0,0,1,1,0,0,Autumn18
MA60003,0,1,0,0,0,0,0,Autumn17
EC61409,6,2,9,16,22,20,0,Autumn18
EC31003,29,52,43,33,40,43,8,Spring16
EC31003,15,47,50,44,31,33,6,Spring17
EC31003,23,43,43,55,46,22,4,Autumn18
EC31003,24,56,60,36,36,26,5,Spring18
EC31003,15,47,50,44,33,36,1,Autumn17
PH60037,1,0,0,2,5,2,1,Autumn18
PH60037,1,0,6,4,3,3,0,Spring18
MS67103,0,1,0,1,0,0,0,Autumn18
MA40004,2,8,21,25,19,21,7,Spring16
MA40004,4,16,23,32,25,11,1,Spring17
MA40004,1,18,19,32,14,21,3,Spring19
MA40004,1,8,22,24,26,18,4,Spring18
MA40004,4,16,23,32,25,11,1,Autumn17
EE60043,0,1,1,8,1,0,0,Spring16
EE60043,2,0,4,10,4,5,1,Spring17
EE60043,0,0,1,0,2,0,3,Autumn18
EE60043,2,9,8,5,5,4,1,Spring18
EE60043,2,0,4,10,4,5,0,Autumn17
ME60215,3,2,6,5,0,0,0,Spring16
ME60215,0,2,3,1,1,1,0,Spring17
ME60215,2,2,0,1,1,4,0,Autumn18
ME60215,0,1,1,3,2,0,0,Spring18
ME60215,0,2,3,1,1,1,0,Autumn17
CH57003,12,7,9,4,2,3,2,Autumn18
HS60039,0,0,4,0,0,0,0,Autumn18
CH62010,1,3,7,4,0,0,0,Autumn18
CH62010,2,6,3,2,4,1,1,Spring19
CH62010,1,3,7,4,0,0,0,Spring18
MF30604,3,15,17,11,17,8,5,Spring16
MF30604,4,5,18,14,12,12,13,Spring19
BT60004,1,3,8,3,2,3,1,Spring16
BT60004,1,0,7,6,2,1,0,Spring17
BT60004,0,5,3,1,7,3,0,Spring19
BT60004,1,3,4,3,2,0,0,Spring18
BT60004,1,0,7,6,2,1,0,Autumn17
AE61004,1,3,1,1,0,0,0,Spring19
QE48002,0,0,0,0,0,0,0,Spring19
